Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
9718,7.2,1.0,7.9,2.5,2.0,2.49,Moderate,Gen Z
9719,3.6,0.0,8.3,3.0,2.2,2.72,Low,Gen Z
9720,4.7,3.9,7.7,0.7,3.4,2.61,High,Gen Z
9721,8.1,2.8,6.9,2.6,2.4,2.93,Moderate,Gen Z
9722,6.2,2.2,5.7,3.6,3.0,3.0,Moderate,Gen Z
9723,3.9,1.4,9.7,1.8,3.7,2.97,High,Gen Z
9724,2.5,1.6,7.7,2.6,4.1,3.78,Moderate,Gen Z
9725,3.7,1.5,7.7,2.4,3.5,3.23,Moderate,Gen Z
9726,5.5,1.5,6.4,2.2,4.3,2.97,High,Gen Z
9727,3.5,1.6,7.2,2.8,3.0,2.55,Moderate,Gen Z
9728,2.6,0.0,6.7,4.1,2.9,3.29,High,Gen Z
9729,2.8,3.3,6.1,1.5,4.6,3.79,Low,Gen Z
9730,7.1,3.2,7.0,4.9,2.5,3.13,Low,Gen Z
9731,2.2,3.0,7.7,4.2,4.7,2.26,High,Gen Z
9732,5.0,0.8,7.6,3.1,5.8,2.52,High,Gen Z
9733,5.4,0.9,7.8,2.4,1.9,3.41,Moderate,Gen Z
9734,4.7,1.0,7.5,3.5,2.1,3.35,High,Gen Z
9735,4.2,1.0,6.4,2.6,2.7,2.23,Low,Gen Z
9736,6.1,1.6,8.4,1.9,6.4,3.82,Moderate,Gen Z
9737,5.4,0.0,7.8,3.8,3.7,3.04,Moderate,Gen Z
9738,4.1,2.0,7.2,5.7,3.0,2.35,High,Gen Z
9739,5.4,1.5,5.8,4.2,3.3,2.57,High,Gen Z
9740,2.7,0.1,6.5,2.7,3.2,3.0,Moderate,Gen Z
9741,8.6,2.9,8.3,3.9,3.2,2.81,High,Gen Z
9742,7.1,0.8,7.3,0.7,0.7,2.35,Low,Gen Z
9743,7.2,1.3,5.0,2.0,5.2,2.66,High,Gen Z
9744,5.5,1.4,9.0,2.4,3.0,2.96,Moderate,Gen Z
9745,3.0,1.3,7.9,1.7,4.2,2.48,High,Gen Z
9746,3.9,1.1,4.9,2.7,2.4,2.63,Low,Gen Z
9747,4.9,2.0,6.1,5.5,1.9,2.48,Moderate,Gen Z
9748,4.8,0.9,6.1,6.5,4.7,2.66,Low,Gen Z
9749,5.2,3.2,9.8,0.0,3.1,3.25,Moderate,Gen Z
9750,4.8,0.8,6.6,3.9,4.8,2.95,Low,Gen Z
9751,3.0,0.0,7.3,2.3,4.6,2.86,Low,Gen Z
9752,4.4,1.1,6.9,2.3,3.8,2.83,High,Gen Z
9753,6.1,2.1,6.9,6.5,6.0,3.05,Moderate,Gen Z
9754,6.2,3.8,6.5,3.9,3.9,2.75,Moderate,Gen Z
9755,7.4,1.0,8.7,4.3,2.3,3.01,High,Gen Z
9756,5.6,3.0,8.5,3.0,6.0,3.08,High,Gen Z
9757,6.6,1.1,7.2,5.2,4.1,3.19,High,Gen Z
9758,4.8,2.2,8.4,0.9,3.1,3.17,Moderate,Gen Z
9759,7.1,2.2,6.6,1.8,3.2,2.98,Moderate,Gen Z
9760,7.2,2.1,7.8,4.3,3.6,3.33,Moderate,Gen Z
9761,5.3,0.0,7.3,3.5,3.6,2.8,High,Gen Z
9762,7.1,2.0,6.5,1.5,3.0,3.17,High,Gen Z
9763,4.4,1.9,6.9,3.8,4.2,2.61,High,Gen Z
9764,5.3,3.1,5.6,4.5,3.2,2.68,Moderate,Gen Z
9765,6.2,0.6,7.9,2.9,3.0,2.66,Moderate,Gen Z
9766,4.3,1.3,4.9,2.0,4.5,2.96,Low,Gen Z
9767,5.0,0.0,6.3,2.5,3.7,3.11,Low,Gen Z
9768,3.5,0.0,7.1,3.5,3.6,3.15,Low,Gen Z
9769,4.3,1.3,5.3,3.8,2.6,2.84,Low,Gen Z
9770,5.7,1.9,9.1,3.9,2.5,3.37,High,Gen Z
9771,3.8,2.8,5.7,4.5,6.1,3.41,Moderate,Gen Z
9772,5.5,2.8,5.5,3.7,1.9,2.98,Moderate,Gen Z
9773,5.3,2.9,5.6,3.5,2.9,3.05,Moderate,Gen Z
9774,3.8,3.6,5.0,2.5,1.8,3.14,Moderate,Gen Z
9775,6.3,1.2,6.5,6.0,3.6,2.54,Moderate,Gen Z
9776,3.2,1.7,7.7,4.4,3.0,3.09,Moderate,Gen Z
9777,7.9,1.3,7.7,3.3,3.8,2.92,High,Gen Z
9778,5.1,1.6,7.6,3.9,4.0,3.06,Low,Gen Z
9779,5.0,1.1,7.0,1.9,6.6,3.44,Moderate,Gen Z
9780,6.3,1.3,8.0,5.3,4.5,3.05,Moderate,Gen Z
9781,6.9,2.5,6.4,5.4,1.4,2.39,High,Gen Z
9782,5.5,4.5,7.5,2.5,3.1,3.01,High,Gen Z
9783,3.6,1.8,5.5,2.8,3.3,3.05,High,Gen Z
9784,5.2,1.2,7.5,2.3,2.4,2.76,High,Gen Z
9785,5.2,1.1,8.2,2.3,2.5,2.81,High,Gen Z
9786,2.3,0.5,7.0,3.4,6.4,2.92,High,Gen Z
9787,2.8,0.1,5.5,3.5,4.0,3.66,Moderate,Gen Z
9788,5.4,1.7,8.6,5.6,0.9,3.03,High,Gen Z
9789,6.2,2.3,6.0,3.5,2.2,3.4,Moderate,Gen Z
9790,6.4,1.1,5.5,3.4,0.0,3.4,High,Gen Z
9791,3.8,0.0,5.9,3.3,1.0,3.2,Moderate,Gen Z
9792,5.8,1.2,6.6,4.3,2.9,3.49,Moderate,Gen Z
9793,6.5,1.1,5.9,4.2,1.7,2.42,Moderate,Gen Z
9794,7.2,2.2,7.4,2.6,4.7,2.62,Moderate,Gen Z
9795,3.7,1.6,6.9,3.5,4.6,2.63,High,Gen Z
9796,4.9,2.5,7.2,2.5,2.8,3.19,Moderate,Gen Z
9797,2.9,2.5,7.6,3.1,5.9,3.72,Moderate,Gen Z
9798,4.2,1.5,7.2,5.7,3.0,2.85,High,Gen Z
9799,3.0,2.2,5.1,3.2,3.3,2.81,High,Gen Z
9800,2.6,2.1,6.7,2.1,3.8,2.99,Moderate,Gen Z
9801,3.0,0.0,7.7,0.0,3.9,3.31,High,Gen Z
9802,1.9,4.1,7.0,4.6,3.5,3.18,Moderate,Gen Z
9803,5.3,2.7,6.3,4.2,4.7,3.2,High,Gen Z
9804,6.8,0.7,6.6,0.8,5.0,2.92,Moderate,Gen Z
9805,4.4,1.7,7.7,4.6,1.1,3.62,Moderate,Gen Z
9806,5.1,1.1,6.2,4.4,2.9,3.64,Low,Gen Z
9807,4.7,1.7,6.5,4.3,4.7,2.98,High,Gen Z
9808,5.2,3.6,6.9,2.9,5.0,2.91,High,Gen Z
9809,4.2,0.4,6.4,4.5,5.7,2.63,High,Gen Z
9810,5.4,3.0,7.4,5.0,4.7,2.96,High,Gen Z
9811,7.4,1.3,4.4,3.8,2.0,3.63,Moderate,Gen Z
9812,7.4,0.7,5.7,2.4,3.2,3.65,High,Gen Z
9813,4.9,2.0,6.9,3.1,3.1,3.03,High,Gen Z
9814,5.5,0.8,6.8,0.0,5.2,3.01,Moderate,Gen Z
9815,3.8,1.7,4.7,3.8,4.3,3.13,High,Gen Z
9816,2.5,1.7,8.1,4.0,1.7,2.66,Moderate,Gen Z
9817,7.9,2.1,6.5,4.9,4.3,3.3,Moderate,Gen Z
9818,6.4,2.3,6.9,4.3,3.0,2.8,Moderate,Gen Z
9819,6.6,2.7,7.0,3.8,5.3,3.41,High,Gen Z
9820,3.5,1.9,7.8,5.9,4.2,2.45,High,Gen Z
9821,5.2,2.3,6.8,1.4,3.5,3.0,Low,Gen Z
9822,5.0,1.4,5.7,2.3,4.1,3.31,Moderate,Gen Z
9823,4.7,2.4,5.8,3.3,2.0,2.67,Moderate,Gen Z
9824,4.8,2.3,6.6,4.7,4.2,3.8,High,Gen Z
9825,6.1,1.8,7.0,3.1,4.5,3.21,High,Gen Z
9826,3.8,1.7,5.5,2.2,0.5,2.58,Moderate,Gen Z
9827,7.3,1.2,6.5,1.6,5.7,2.31,Moderate,Gen Z
9828,5.9,1.3,7.6,0.0,5.8,2.5,Low,Gen Z
9829,4.7,2.4,7.5,1.0,3.7,2.58,High,Gen Z
9830,6.2,3.9,6.7,3.2,5.5,2.64,Moderate,Gen Z
9831,6.2,2.6,9.1,2.1,5.1,2.83,High,Gen Z
9832,5.9,4.2,6.4,1.0,5.7,2.58,Moderate,Gen Z
9833,4.8,2.6,8.1,1.6,6.2,3.07,Moderate,Gen Z
9834,4.0,3.0,6.6,1.1,4.2,2.35,High,Gen Z
9835,3.8,0.8,8.2,2.4,5.7,3.22,Low,Gen Z
9836,6.9,1.5,5.6,0.3,4.3,3.72,Low,Gen Z
9837,6.9,1.2,6.8,3.6,1.7,3.43,High,Gen Z
9838,2.6,1.7,6.7,2.8,3.0,3.36,Moderate,Gen Z
9839,3.8,2.3,4.3,2.7,1.1,2.82,High,Gen Z
9840,5.4,0.8,7.5,4.9,4.3,2.76,High,Gen Z
9841,7.4,1.0,6.9,3.6,3.2,3.46,High,Gen Z
9842,8.7,0.8,7.3,0.0,3.6,3.14,High,Gen Z
9843,3.8,1.1,9.0,6.8,3.1,3.24,High,Gen Z
9844,4.9,2.4,7.7,3.3,3.1,3.04,High,Gen Z
9845,4.4,0.0,5.6,2.8,2.0,3.0,High,Gen Z
9846,5.8,1.8,4.9,1.7,1.9,2.82,Low,Gen Z
9847,4.2,0.3,5.6,3.3,4.0,3.03,Moderate,Gen Z
9848,5.8,1.9,7.8,5.1,7.2,3.39,Moderate,Gen Z
9849,4.3,0.0,7.5,0.8,4.9,3.44,Moderate,Gen Z
9850,5.7,0.8,6.9,3.2,5.8,3.04,High,Gen Z
9851,4.8,1.0,7.7,0.8,3.5,3.47,Moderate,Gen Z
9852,7.1,4.4,8.0,4.0,5.2,2.78,Moderate,Gen Z
9853,3.1,0.0,8.8,3.6,1.9,3.26,Moderate,Gen Z
9854,3.9,1.4,6.1,4.2,0.9,3.09,Moderate,Gen Z
9855,6.6,0.0,6.7,7.0,1.1,2.99,High,Gen Z
9856,4.5,2.7,8.0,0.2,5.4,2.3,Moderate,Gen Z
9857,3.6,4.2,7.8,5.1,3.6,3.49,Moderate,Gen Z
9858,6.4,1.1,7.5,2.7,4.3,2.95,High,Gen Z
9859,5.7,0.0,6.2,2.5,5.2,3.04,Moderate,Gen Z
9860,3.1,1.6,6.4,2.6,4.3,2.44,High,Gen Z
9861,6.2,0.3,5.1,1.4,3.2,2.49,Moderate,Gen Z
9862,5.9,1.7,6.6,3.5,1.4,3.29,Low,Gen Z
9863,4.2,2.4,6.4,3.2,4.9,3.54,High,Gen Z
9864,5.6,0.6,7.4,3.4,4.7,2.26,Moderate,Gen Z
9865,5.0,2.0,6.5,2.8,2.6,2.87,High,Gen Z
9866,5.7,2.7,7.1,2.9,2.5,2.8,Low,Gen Z
9867,7.5,0.1,5.9,1.8,4.1,3.15,Moderate,Gen Z
9868,6.0,1.5,7.5,4.5,5.8,3.29,Moderate,Gen Z
9869,4.0,1.0,7.7,3.0,3.2,3.43,Moderate,Gen Z
9870,5.9,0.9,6.1,6.5,2.6,2.81,High,Gen Z
9871,7.4,0.9,5.9,3.8,4.7,2.94,Low,Gen Z
9872,4.0,3.6,9.7,3.0,1.9,3.11,Moderate,Gen Z
9873,4.9,1.8,8.9,5.2,2.6,2.82,Moderate,Gen Z
9874,7.3,0.0,7.2,0.5,7.7,3.03,Low,Gen Z
9875,4.6,1.3,8.7,2.1,1.8,2.43,Low,Gen Z
9876,5.9,3.3,6.2,3.0,5.1,2.94,Moderate,Gen Z
9877,6.4,1.6,6.0,2.0,1.1,2.64,Moderate,Gen Z
9878,6.0,3.4,5.8,0.4,2.6,2.24,Low,Gen Z
9879,6.5,3.1,6.1,5.3,3.4,3.06,Moderate,Gen Z
9880,6.6,3.7,5.6,3.0,5.2,4.0,Moderate,Gen Z
9881,3.1,2.0,6.7,3.1,6.1,3.8,Moderate,Gen Z
9882,4.4,1.8,5.5,1.2,4.1,3.16,High,Gen Z
9883,5.8,1.4,7.3,3.6,4.1,2.33,High,Gen Z
9884,4.3,1.6,8.0,5.0,3.4,3.19,High,Gen Z
9885,5.2,1.6,7.7,3.4,4.3,3.35,High,Gen Z
9886,8.1,0.0,8.2,4.9,5.4,2.95,High,Gen Z
9887,4.3,2.3,7.9,3.5,4.2,2.85,Moderate,Gen Z
9888,5.6,1.7,6.6,3.2,2.0,3.06,High,Gen Z
9889,2.6,2.0,8.9,0.0,3.4,3.16,High,Gen Z
9890,4.5,2.1,8.6,4.0,4.4,2.94,Moderate,Gen Z
9891,5.0,1.2,6.1,1.8,4.4,3.39,Low,Gen Z
9892,1.0,2.7,8.2,2.4,5.1,2.24,High,Gen Z
9893,5.3,2.4,7.2,0.6,4.0,3.13,Moderate,Gen Z
9894,5.0,1.5,7.0,0.1,2.7,2.5,High,Gen Z
9895,4.3,1.6,5.5,5.1,4.0,3.63,High,Gen Z
9896,2.6,3.4,6.7,2.7,3.5,3.18,High,Gen Z
9897,4.1,0.4,8.4,2.3,0.4,3.74,High,Gen Z
9898,5.5,1.4,6.6,5.0,5.0,2.94,Moderate,Gen Z
9899,3.7,1.0,7.1,3.1,3.1,3.22,Moderate,Gen Z
9900,4.5,1.9,5.3,3.1,3.0,2.96,Moderate,Gen Z
9901,6.4,1.5,8.5,0.5,5.3,3.17,High,Gen Z
9902,3.2,1.7,7.7,3.0,7.4,2.84,Moderate,Gen Z
9903,3.9,0.5,8.5,1.5,4.2,2.73,Moderate,Gen Z
9904,5.1,1.2,6.8,4.2,3.6,3.53,Moderate,Gen Z
9905,4.6,0.0,6.1,1.5,5.2,2.83,High,Gen Z
9906,4.7,1.8,7.8,0.9,2.4,2.87,High,Gen Z
9907,4.0,1.9,7.5,2.3,1.9,2.94,Moderate,Gen Z
9908,6.8,2.1,6.8,4.1,6.2,2.8,Low,Gen Z
9909,5.5,1.9,7.0,3.8,4.2,2.9,High,Gen Z
9910,4.3,2.6,6.7,2.6,3.1,2.82,Low,Gen Z
9911,5.0,1.6,7.5,6.7,4.0,3.94,Moderate,Gen Z
9912,5.5,0.1,8.3,4.1,2.6,3.09,High,Gen Z
9913,5.9,1.4,6.9,4.4,1.8,3.22,Low,Gen Z
9914,3.9,2.6,8.5,3.4,5.0,2.59,Moderate,Gen Z
9915,4.3,3.3,6.6,2.7,5.9,3.03,High,Gen Z
9916,6.3,2.5,6.5,1.5,6.0,2.91,Low,Gen Z
9917,5.8,2.2,6.8,1.8,8.0,3.03,Moderate,Gen Z
9918,2.8,1.5,6.0,3.6,4.0,3.01,Low,Gen Z
9919,4.1,1.5,5.3,4.5,3.4,2.87,High,Gen Z
9920,4.6,0.6,7.2,2.7,1.7,3.07,Moderate,Gen Z
9921,5.3,1.8,6.3,3.9,5.4,3.35,Low,Gen Z
9922,2.8,3.4,6.5,4.7,3.2,2.69,Moderate,Gen Z
9923,4.1,1.6,8.6,7.5,5.3,3.47,High,Gen Z
9924,4.0,0.8,6.8,3.3,4.3,2.89,Moderate,Gen Z
9925,6.2,0.7,7.4,4.0,4.2,3.17,Moderate,Gen Z
9926,5.9,2.9,6.0,5.2,5.0,3.5,High,Gen Z
9927,6.5,1.9,4.7,3.6,1.8,2.95,High,Gen Z
9928,2.7,0.7,8.2,2.4,6.9,2.94,High,Gen Z
9929,5.6,2.3,6.4,1.6,3.3,2.63,Low,Gen Z
9930,7.1,1.6,7.5,1.3,4.4,2.96,Low,Gen Z
9931,4.9,0.8,6.8,4.2,2.2,3.3,Moderate,Gen Z
9932,4.1,0.1,7.7,0.9,4.4,3.31,High,Gen Z
9933,4.6,2.8,5.2,3.5,3.0,3.14,High,Gen Z
9934,2.1,0.0,7.0,6.3,2.8,2.25,High,Gen Z
9935,6.3,1.2,6.6,4.2,4.7,2.75,Moderate,Gen Z
9936,3.6,1.7,7.2,1.6,2.4,3.4,Moderate,Gen Z
9937,2.3,0.0,8.3,5.1,3.9,3.05,Moderate,Gen Z
9938,4.7,1.7,6.9,0.6,4.3,3.23,Moderate,Gen Z
9939,2.5,0.7,5.9,1.8,4.5,2.36,Low,Gen Z
9940,5.8,3.6,6.9,1.0,2.5,2.04,Moderate,Gen Z
9941,4.5,1.7,9.5,0.0,4.1,2.9,High,Gen Z
9942,6.4,2.1,7.4,2.0,5.2,2.59,Low,Gen Z
9943,5.3,2.0,8.2,3.9,1.4,3.27,Low,Gen Z
9944,5.4,2.9,8.6,3.4,6.1,2.47,Low,Gen Z
9945,2.9,1.6,6.5,1.7,5.3,2.89,Low,Gen Z
9946,4.1,0.5,5.7,2.1,5.3,2.72,High,Gen Z
9947,5.9,1.8,8.2,2.8,3.2,2.21,Low,Gen Z
9948,5.6,1.7,6.7,5.1,4.4,3.35,Low,Gen Z
9949,4.6,4.2,9.0,2.6,4.4,3.17,High,Gen Z
9950,5.6,2.1,8.4,4.1,4.0,2.29,High,Gen Z
9951,5.8,0.6,6.7,3.3,4.1,2.95,Moderate,Gen Z
9952,5.7,1.8,8.2,2.6,2.9,2.86,Moderate,Gen Z
9953,4.7,1.7,4.5,3.4,4.5,3.28,Moderate,Gen Z
9954,6.1,2.6,7.4,1.9,2.0,3.42,High,Gen Z
9955,1.1,1.2,5.5,4.5,2.6,3.06,High,Gen Z
9956,6.7,0.2,7.2,2.1,4.5,2.97,High,Gen Z
9957,5.7,3.7,6.6,4.8,5.3,3.16,Moderate,Gen Z
9958,4.1,0.7,6.6,3.0,3.8,2.95,High,Gen Z
9959,4.3,1.3,8.1,3.7,1.1,2.65,Moderate,Gen Z
9960,3.9,2.2,6.5,1.8,2.7,3.68,Moderate,Gen Z
9961,3.7,1.2,5.0,2.8,3.6,3.29,High,Gen Z
9962,3.8,0.1,7.3,3.6,1.1,3.5,Moderate,Gen Z
9963,2.1,2.5,7.9,3.2,2.5,2.6,Moderate,Gen Z
9964,7.2,0.8,6.7,2.9,1.4,3.06,Low,Gen Z
9965,6.9,1.0,5.8,4.1,2.6,2.95,High,Gen Z
9966,5.1,0.6,8.2,3.0,2.0,3.32,Moderate,Gen Z
9967,9.5,1.1,8.3,3.6,3.1,2.79,Moderate,Gen Z
9968,6.5,2.6,6.9,2.3,4.3,3.22,High,Gen Z
9969,3.9,2.4,7.4,2.7,3.5,2.44,High,Gen Z
9970,2.0,1.8,8.5,4.7,1.7,2.58,High,Gen Z
9971,4.6,1.2,7.5,2.4,2.4,3.43,High,Gen Z
9972,3.9,1.6,6.9,2.1,2.8,3.19,Moderate,Gen Z
9973,3.6,0.4,5.2,0.0,2.5,2.65,High,Gen Z
9974,6.0,2.0,7.9,3.2,4.0,3.08,Moderate,Gen Z
9975,3.5,3.2,6.8,3.9,5.8,3.37,High,Gen Z
9976,5.2,0.7,6.0,4.2,4.0,2.94,High,Gen Z
9977,6.9,2.4,5.6,2.7,3.7,3.29,Moderate,Gen Z
9978,5.9,2.3,7.1,1.2,3.0,2.67,High,Gen Z
9979,3.7,1.0,5.3,2.5,4.6,3.37,Low,Gen Z
9980,5.2,0.0,7.3,2.1,3.1,2.84,Moderate,Gen Z
9981,5.5,3.7,7.5,4.3,3.3,2.66,High,Gen Z
9982,4.3,1.9,7.5,3.1,4.9,3.3,Low,Gen Z
9983,2.7,0.0,5.8,0.5,6.2,2.8,High,Gen Z
9984,3.5,2.7,6.8,2.0,5.6,2.13,Low,Gen Z
9985,4.5,2.1,8.2,3.1,2.1,3.25,High,Gen Z
9986,4.9,0.6,7.0,4.2,2.2,2.97,High,Gen Z
9987,9.7,0.0,7.4,2.5,2.4,2.75,Moderate,Gen Z
9988,4.6,1.5,5.9,2.0,5.5,2.91,Low,Gen Z
9989,5.2,3.3,6.4,2.6,1.6,2.94,Low,Gen Z
9990,7.6,0.0,8.5,3.7,3.4,2.89,Low,Gen Z
9991,6.6,0.0,8.5,2.1,3.6,3.24,Low,Gen Z
9992,5.6,1.3,5.8,2.0,3.3,2.9,High,Gen Z
9993,4.8,2.2,6.6,2.6,3.1,3.08,Low,Gen Z
9994,5.5,1.8,5.9,3.2,2.0,2.75,High,Gen Z
9995,6.7,0.8,6.7,2.0,3.1,2.27,High,Gen Z
9996,4.1,1.2,7.1,3.8,3.2,2.72,High,Gen Z
9997,4.0,2.5,7.2,1.0,4.7,2.62,Moderate,Gen Z
9998,5.1,2.4,6.2,2.2,6.9,3.28,High,Gen Z
9999,4.9,0.8,6.3,1.7,1.7,3.18,High,Gen Z
10000,3.9,2.7,6.6,5.2,3.7,3.03,Moderate,Gen Z
10001,2.7,1.4,8.4,3.7,3.8,2.86,Moderate,Gen Z
10002,6.0,3.4,7.4,2.9,5.3,2.7,High,Gen Z
10003,5.7,3.1,6.8,2.5,1.7,3.1,Moderate,Gen Z
10004,2.3,1.2,6.1,1.4,3.9,2.74,High,Gen Z
10005,5.7,1.7,6.6,2.8,3.6,3.29,Moderate,Gen Z
10006,4.2,2.1,5.0,4.6,2.5,3.35,High,Gen Z
10007,6.3,2.5,7.6,3.8,3.1,2.3,Moderate,Gen Z
10008,2.6,0.0,6.3,0.1,0.2,3.26,Moderate,Gen Z
10009,2.5,3.6,7.6,4.4,2.4,3.52,Moderate,Gen Z
10010,5.7,1.6,8.2,2.8,2.6,3.19,Moderate,Gen Z
10011,2.4,0.0,4.9,4.6,2.8,2.49,Low,Gen Z
10012,3.4,0.4,8.4,2.0,4.8,3.43,High,Gen Z
10013,3.8,0.5,7.7,2.7,4.5,3.0,High,Gen Z
10014,4.0,1.6,7.2,2.4,0.0,3.36,Moderate,Gen Z
10015,5.0,0.1,7.0,2.6,4.0,2.83,Moderate,Gen Z
10016,7.5,3.7,7.0,5.5,3.2,3.48,High,Gen Z
10017,2.5,0.0,6.7,3.1,5.3,2.96,Moderate,Gen Z
10018,6.4,2.0,7.0,4.1,0.6,3.12,High,Gen Z
10019,5.1,2.1,6.4,2.2,0.7,2.31,High,Gen Z
10020,4.6,0.8,6.9,5.2,5.6,2.99,High,Gen Z
10021,4.3,0.3,6.0,2.1,0.8,3.33,Low,Gen Z
10022,4.1,1.8,6.4,3.4,4.0,3.16,Moderate,Gen Z
10023,5.8,0.0,7.1,4.6,1.9,3.5,Moderate,Gen Z
10024,5.8,1.2,7.0,1.5,3.0,3.08,Low,Gen Z
10025,3.4,1.4,6.2,0.8,4.9,2.68,Low,Gen Z
10026,3.9,1.0,9.1,2.7,2.6,3.23,Moderate,Gen Z
10027,7.3,3.0,5.7,2.7,4.3,3.22,Moderate,Gen Z
10028,5.9,0.6,6.6,1.6,4.8,2.92,Moderate,Gen Z
10029,5.6,1.4,8.3,0.8,5.1,3.26,High,Gen Z
10030,3.9,1.1,9.0,3.3,3.1,2.75,High,Gen Z
10031,3.5,2.2,8.1,2.8,4.3,2.81,Low,Gen Z
10032,3.9,2.4,5.5,5.5,4.7,2.7,Low,Gen Z
10033,5.3,3.8,7.1,2.1,1.4,3.14,High,Gen Z
10034,5.3,2.0,7.7,1.7,1.5,3.33,High,Gen Z
10035,2.9,0.6,9.6,2.8,3.9,3.45,Moderate,Gen Z
10036,3.7,3.8,8.0,2.5,2.1,2.8,High,Gen Z
10037,5.3,1.3,7.9,4.3,5.8,2.66,Low,Gen Z
10038,2.5,1.1,6.7,4.0,0.0,2.29,Moderate,Gen Z
10039,6.4,0.9,6.4,1.5,5.5,3.18,High,Gen Z
10040,4.4,2.8,7.0,0.5,4.6,3.34,High,Gen Z
10041,5.3,0.6,6.8,4.7,2.0,2.68,Moderate,Gen Z
10042,4.2,1.2,7.0,4.4,3.7,3.09,Low,Gen Z
10043,1.5,2.3,8.8,3.7,2.0,2.78,Low,Gen Z
10044,8.0,2.1,9.5,3.6,5.6,3.05,High,Gen Z
10045,5.3,2.9,7.7,3.2,3.4,2.44,Low,Gen Z
10046,3.0,3.6,5.6,4.7,1.2,2.9,Low,Gen Z
10047,5.2,2.1,6.1,5.9,1.4,2.67,Moderate,Gen Z
10048,3.9,1.5,7.3,2.8,3.4,3.01,High,Gen Z
10049,3.8,3.4,7.7,5.1,4.1,3.14,Moderate,Gen Z
10050,5.9,1.2,8.1,1.1,4.5,2.94,High,Gen Z
10051,3.2,0.2,5.9,4.1,2.6,2.52,Moderate,Gen Z
10052,2.0,0.1,7.7,3.9,3.4,2.98,Moderate,Gen Z
10053,4.9,1.0,6.3,4.6,5.2,2.98,Moderate,Gen Z
10054,4.0,2.5,7.2,0.7,0.0,2.71,Low,Gen Z
10055,4.6,1.5,6.3,1.1,0.8,3.37,Low,Gen Z
10056,5.7,2.4,7.2,3.0,5.6,2.69,Moderate,Gen Z
10057,3.9,3.2,7.5,4.1,3.6,3.47,Low,Gen Z
10058,4.9,1.5,7.9,4.1,3.5,2.44,Moderate,Gen Z
10059,3.5,2.5,6.8,2.5,3.4,3.76,Low,Gen Z
10060,5.6,3.2,6.7,0.0,5.5,3.13,Moderate,Gen Z
10061,7.0,2.5,7.1,3.2,4.1,2.56,High,Gen Z
10062,9.0,3.1,8.1,3.4,0.8,3.15,Moderate,Gen Z
10063,5.7,1.1,6.0,2.5,3.9,2.6,Moderate,Gen Z
10064,3.9,1.7,7.5,2.5,2.9,2.73,High,Gen Z
10065,4.4,1.2,6.1,2.5,1.1,3.18,Moderate,Gen Z
10066,5.7,0.0,5.9,4.6,2.2,3.24,High,Gen Z
10067,3.9,0.7,6.4,2.2,1.7,2.75,Moderate,Gen Z
10068,6.9,0.1,5.2,0.8,4.4,2.8,Moderate,Gen Z
10069,5.4,0.9,7.2,2.0,2.9,3.0,High,Gen Z
10070,4.8,2.5,7.1,3.6,6.6,3.29,Moderate,Gen Z
10071,3.2,3.2,5.8,3.5,2.0,3.93,High,Gen Z
10072,4.4,0.0,7.5,0.4,3.9,2.81,Low,Gen Z
10073,4.2,2.7,6.7,3.9,4.0,3.09,High,Gen Z
10074,3.6,0.7,7.2,2.6,4.8,2.89,Low,Gen Z
10075,4.3,1.6,7.7,1.5,4.3,3.06,High,Gen Z
10076,3.7,1.6,6.8,2.6,3.4,2.78,Moderate,Gen Z
10077,4.0,1.5,5.3,0.6,2.4,2.84,Moderate,Gen Z
10078,5.4,1.7,8.1,5.8,1.4,2.81,High,Gen Z
10079,4.9,2.8,5.9,4.4,2.1,2.68,High,Gen Z
10080,5.2,0.7,6.3,2.4,6.1,3.02,High,Gen Z
10081,2.5,0.2,5.5,2.6,0.9,3.15,Low,Gen Z
10082,3.1,0.3,8.8,2.8,2.1,3.43,Moderate,Gen Z
10083,5.9,1.0,8.2,1.9,2.3,2.83,Moderate,Gen Z
10084,4.3,1.4,6.3,0.4,5.4,3.49,Moderate,Gen Z
10085,6.0,3.5,6.0,5.9,3.0,3.15,Moderate,Gen Z
10086,3.3,0.3,7.6,3.9,0.9,3.07,High,Gen Z
10087,6.3,1.3,8.1,3.1,3.3,2.39,Low,Gen Z
10088,6.0,1.4,8.6,1.7,4.2,3.03,Low,Gen Z
10089,3.6,3.8,7.7,3.8,3.6,3.48,Moderate,Gen Z
10090,5.0,1.0,5.9,2.4,5.2,3.07,Low,Gen Z
10091,3.9,3.2,6.7,3.3,2.3,3.61,High,Gen Z
10092,6.9,2.1,7.8,4.4,2.0,3.16,Moderate,Gen Z
10093,5.6,1.6,7.8,3.6,2.9,3.43,High,Gen Z
10094,4.3,0.0,7.8,4.2,3.5,2.95,Moderate,Gen Z
10095,4.5,1.1,6.5,2.5,4.6,2.82,High,Gen Z
10096,4.2,0.2,6.4,2.9,6.8,3.03,High,Gen Z
10097,4.7,0.0,6.0,0.5,3.7,3.15,Low,Gen Z
10098,3.0,0.7,7.1,4.1,5.0,3.01,Moderate,Gen Z
