Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
28770,5.3,1.5,7.6,2.1,7.3,3.06,Moderate,Millennials
28771,3.9,2.5,9.0,3.8,4.7,2.41,Low,Millennials
28772,4.4,4.4,7.2,1.5,8.0,2.67,Moderate,Millennials
28773,5.6,2.6,9.0,0.9,6.7,3.66,Moderate,Millennials
28774,6.2,0.0,7.7,1.4,6.3,3.02,High,Millennials
28775,6.3,0.0,6.0,3.8,3.1,2.91,Moderate,Millennials
28776,6.0,1.6,6.6,2.6,6.8,3.43,Moderate,Millennials
28777,6.6,1.4,6.8,3.1,5.0,2.75,Low,Millennials
28778,4.7,1.8,8.9,3.7,3.8,3.0,High,Millennials
28779,5.6,2.5,6.9,1.6,5.0,2.86,Low,Millennials
28780,5.9,2.5,8.5,1.9,4.8,2.47,Low,Millennials
28781,6.9,1.5,7.8,1.5,4.3,3.21,High,Millennials
28782,5.0,2.6,7.1,1.3,4.7,2.93,Moderate,Millennials
28783,7.0,0.0,7.0,3.0,4.6,2.9,Moderate,Millennials
28784,5.5,2.7,8.6,2.8,6.5,3.29,Low,Millennials
28785,7.5,2.5,6.0,0.2,5.0,3.2,Low,Millennials
28786,8.8,4.2,6.6,4.0,3.7,3.1,Moderate,Millennials
28787,6.2,1.1,5.6,1.4,5.7,3.52,High,Millennials
28788,5.1,3.7,9.1,3.7,5.7,2.87,Moderate,Millennials
28789,6.6,0.4,7.9,0.5,4.1,2.9,Low,Millennials
28790,4.5,0.0,7.3,2.0,1.1,3.38,High,Millennials
28791,6.5,3.9,8.0,2.8,4.2,2.94,High,Millennials
28792,8.9,4.6,7.9,1.6,6.0,3.06,Low,Millennials
28793,6.4,2.7,7.8,1.0,5.2,2.78,High,Millennials
28794,5.7,2.2,7.4,3.5,0.8,3.21,Low,Millennials
28795,4.5,1.3,8.2,2.9,2.6,3.02,Moderate,Millennials
28796,3.4,1.7,6.6,0.8,2.9,2.88,Moderate,Millennials
28797,5.7,1.1,9.1,2.0,4.6,3.29,Moderate,Millennials
28798,5.1,2.6,6.8,1.3,7.5,3.1,Moderate,Millennials
28799,6.8,0.0,8.6,1.7,2.9,3.28,Low,Millennials
28800,5.1,1.0,6.1,3.2,3.3,3.24,High,Millennials
28801,4.2,3.0,8.1,3.4,1.4,3.33,Moderate,Millennials
28802,5.8,1.3,7.2,2.2,3.8,2.95,Moderate,Millennials
28803,7.4,3.6,8.8,2.0,2.5,2.89,High,Millennials
28804,5.1,1.7,6.6,3.3,6.2,3.13,Low,Millennials
28805,5.0,1.3,6.5,1.5,6.4,3.0,Low,Millennials
28806,6.2,3.0,7.7,2.3,3.6,3.06,Moderate,Millennials
28807,4.6,3.9,7.0,3.2,3.9,2.62,Moderate,Millennials
28808,7.0,2.9,7.7,2.1,5.1,3.18,Moderate,Millennials
28809,3.6,2.3,8.0,2.1,5.0,2.61,Moderate,Millennials
28810,7.7,1.2,6.9,1.0,4.6,2.71,Low,Millennials
28811,4.0,2.1,9.1,3.9,4.4,2.65,Moderate,Millennials
28812,6.8,0.6,8.2,3.5,1.9,2.54,High,Millennials
28813,6.1,1.4,7.4,2.3,5.7,2.81,High,Millennials
28814,6.2,2.3,7.2,2.9,4.0,3.57,Low,Millennials
28815,7.1,1.3,8.4,3.2,4.6,2.74,Low,Millennials
28816,5.9,2.2,7.7,2.3,4.7,2.9,High,Millennials
28817,7.1,0.9,7.4,2.9,5.5,3.11,Low,Millennials
28818,5.9,4.0,6.3,2.4,3.3,3.1,Moderate,Millennials
28819,6.1,1.6,7.1,3.6,1.7,2.97,Moderate,Millennials
28820,6.4,2.7,6.2,0.9,5.7,3.38,Moderate,Millennials
28821,4.8,2.7,8.2,2.2,3.7,3.08,High,Millennials
28822,8.1,1.9,7.9,0.8,6.7,3.23,Low,Millennials
28823,3.0,2.7,6.4,2.0,3.4,3.17,Low,Millennials
28824,5.8,1.1,8.8,2.0,5.4,2.56,Moderate,Millennials
28825,5.0,1.8,8.2,0.0,3.8,2.74,Moderate,Millennials
28826,4.8,2.7,8.8,0.5,7.8,2.66,Low,Millennials
28827,7.1,2.8,7.5,1.9,5.4,2.98,High,Millennials
28828,7.0,1.7,8.8,3.1,2.0,2.51,Low,Millennials
28829,6.2,1.3,8.0,1.7,4.8,3.3,Moderate,Millennials
28830,6.3,1.2,8.3,3.5,2.3,3.13,Moderate,Millennials
28831,6.4,0.5,9.3,3.7,2.9,3.34,Moderate,Millennials
28832,6.0,1.1,8.0,1.5,2.9,3.47,Moderate,Millennials
28833,6.3,0.7,6.6,3.2,5.0,2.55,Low,Millennials
28834,5.2,2.5,9.6,3.5,4.1,3.39,Moderate,Millennials
28835,5.6,1.2,6.8,0.5,3.0,3.89,Low,Millennials
28836,5.3,2.1,7.6,0.7,5.4,3.05,Moderate,Millennials
28837,4.8,2.3,8.1,0.9,1.9,3.3,Moderate,Millennials
28838,4.8,2.4,6.9,1.8,3.9,2.95,Moderate,Millennials
28839,7.1,3.9,8.0,2.2,2.8,2.74,Moderate,Millennials
28840,7.2,2.8,8.7,1.9,3.7,3.83,Low,Millennials
28841,3.7,0.0,5.1,1.3,6.2,2.99,High,Millennials
28842,5.5,3.4,7.4,3.1,5.3,3.05,Low,Millennials
28843,6.1,3.0,7.7,3.1,3.5,3.67,Moderate,Millennials
28844,7.5,0.0,9.1,3.8,6.6,3.06,Low,Millennials
28845,6.1,0.7,7.4,3.7,4.6,2.96,Low,Millennials
28846,4.6,2.4,7.9,1.2,4.4,2.88,Low,Millennials
28847,3.9,3.8,7.0,2.3,3.1,3.39,Low,Millennials
28848,5.0,2.3,9.2,2.2,4.4,3.33,Moderate,Millennials
28849,4.7,5.3,8.2,2.0,5.9,2.96,Moderate,Millennials
28850,5.2,0.0,7.8,2.6,2.9,3.24,Moderate,Millennials
28851,6.8,2.3,7.5,1.9,2.9,3.29,Low,Millennials
28852,7.0,0.7,6.4,3.3,3.9,3.1,Moderate,Millennials
28853,4.4,1.3,7.8,1.9,5.2,3.4,Moderate,Millennials
28854,5.5,2.3,7.1,2.0,5.5,2.8,Moderate,Millennials
28855,7.1,2.7,8.6,2.0,3.8,3.19,Moderate,Millennials
28856,6.6,1.9,7.2,2.3,5.0,3.57,Low,Millennials
28857,7.9,3.1,8.3,1.7,5.4,3.0,Moderate,Millennials
28858,7.5,2.7,7.8,1.8,3.8,2.64,Moderate,Millennials
28859,3.8,1.1,8.1,2.4,4.6,2.52,Moderate,Millennials
28860,5.4,1.9,7.5,1.1,6.8,3.09,High,Millennials
28861,5.9,1.6,8.6,1.3,3.0,2.81,Moderate,Millennials
28862,5.9,3.3,8.9,4.6,6.9,3.36,Low,Millennials
28863,6.1,2.3,7.6,1.4,3.5,3.11,Moderate,Millennials
28864,5.5,2.1,7.8,1.8,1.8,2.9,Low,Millennials
28865,6.9,1.3,7.4,2.1,2.1,3.22,Low,Millennials
28866,7.5,2.8,7.7,3.1,6.4,3.67,Moderate,Millennials
28867,4.9,3.1,7.2,2.2,7.2,2.81,High,Millennials
28868,5.1,2.6,8.0,2.3,3.4,2.54,Low,Millennials
28869,8.6,0.6,6.2,2.5,5.6,3.05,High,Millennials
28870,4.4,0.6,8.5,2.0,6.1,3.04,Moderate,Millennials
28871,6.3,3.5,8.1,2.1,3.7,2.38,Low,Millennials
28872,5.6,4.8,8.2,2.5,3.6,2.87,Low,Millennials
28873,6.7,1.9,7.8,0.1,4.6,2.63,Moderate,Millennials
28874,5.2,2.3,7.7,0.7,3.7,2.9,Moderate,Millennials
28875,6.8,0.0,7.6,2.0,4.5,2.57,Low,Millennials
28876,4.7,1.6,7.1,0.7,5.1,3.4,Low,Millennials
28877,6.3,0.3,7.2,1.2,5.3,2.59,Moderate,Millennials
28878,6.6,1.5,7.0,1.4,2.6,2.65,Low,Millennials
28879,6.8,0.2,8.4,1.6,4.6,3.34,Moderate,Millennials
28880,6.8,1.2,9.7,0.1,3.0,3.15,Moderate,Millennials
28881,5.4,2.3,7.6,1.8,4.5,2.58,Moderate,Millennials
28882,4.2,2.7,7.0,1.7,4.0,3.06,Moderate,Millennials
28883,6.4,3.8,7.9,3.5,6.2,3.02,Moderate,Millennials
28884,5.7,1.5,8.3,2.4,5.4,2.79,Low,Millennials
28885,5.6,1.3,6.6,2.2,5.7,3.8,Low,Millennials
28886,4.6,0.9,7.5,1.7,4.0,3.58,Low,Millennials
28887,6.2,2.4,7.3,0.6,5.0,2.7,Moderate,Millennials
28888,6.1,1.3,7.8,3.1,3.8,2.88,Low,Millennials
28889,6.5,2.6,7.8,2.2,4.8,2.84,Moderate,Millennials
28890,5.9,3.5,8.3,2.5,3.3,3.04,Moderate,Millennials
28891,8.2,2.2,8.1,3.6,5.9,2.97,Moderate,Millennials
28892,5.5,3.3,7.1,2.0,3.0,3.18,Moderate,Millennials
28893,7.6,2.1,7.2,3.0,5.3,3.17,Moderate,Millennials
28894,4.3,1.7,6.5,1.7,2.1,3.15,Moderate,Millennials
28895,3.3,1.2,7.7,1.0,3.8,3.19,Moderate,Millennials
28896,6.7,2.3,8.8,2.9,6.3,3.2,Low,Millennials
28897,5.1,0.5,7.5,1.7,6.5,3.22,Moderate,Millennials
28898,7.7,2.5,6.6,0.8,5.8,2.92,Moderate,Millennials
28899,5.3,0.5,8.3,3.0,5.3,2.94,Moderate,Millennials
28900,7.4,3.8,7.5,1.7,5.0,3.17,High,Millennials
28901,4.7,2.7,8.1,1.0,3.1,2.96,Moderate,Millennials
28902,3.9,1.8,9.5,1.1,6.0,3.15,Moderate,Millennials
28903,7.2,1.6,8.1,1.4,5.9,2.96,Moderate,Millennials
28904,7.1,0.7,6.7,2.3,4.4,2.9,Moderate,Millennials
28905,7.1,0.0,7.1,2.4,4.9,3.02,Low,Millennials
28906,6.3,2.2,7.3,1.6,7.1,2.96,Moderate,Millennials
28907,6.4,3.0,5.8,4.1,4.0,3.32,Low,Millennials
28908,6.8,0.7,7.5,2.1,8.0,2.7,High,Millennials
28909,5.9,1.1,6.5,3.8,5.4,3.01,Low,Millennials
28910,5.4,2.3,7.4,3.0,5.3,3.19,Moderate,Millennials
28911,5.3,0.8,8.9,3.4,4.6,2.79,Moderate,Millennials
28912,3.9,1.8,9.5,1.9,2.7,2.68,Low,Millennials
28913,6.7,0.8,8.4,1.9,3.8,2.7,Moderate,Millennials
28914,4.8,0.6,7.9,2.5,4.2,3.06,Low,Millennials
28915,5.9,2.3,9.0,1.6,4.5,3.43,High,Millennials
28916,5.8,1.0,7.7,1.8,5.5,2.92,Moderate,Millennials
28917,5.2,1.1,8.5,0.6,0.6,3.51,High,Millennials
28918,6.8,3.8,6.2,2.2,5.6,2.71,Moderate,Millennials
28919,4.5,0.3,7.9,2.5,6.1,2.86,Moderate,Millennials
28920,4.5,3.1,9.2,2.2,3.0,2.65,Moderate,Millennials
28921,8.3,1.2,6.7,1.7,4.6,3.12,Moderate,Millennials
28922,6.4,1.4,8.1,2.3,3.6,3.4,Moderate,Millennials
28923,6.9,0.8,6.8,3.0,2.0,3.19,Moderate,Millennials
28924,7.2,2.8,8.2,3.2,4.0,2.93,Moderate,Millennials
28925,6.9,2.4,8.2,2.8,3.0,3.03,Low,Millennials
28926,3.3,2.5,8.9,1.6,4.9,2.91,Moderate,Millennials
28927,5.4,1.9,8.6,1.0,4.7,2.06,Moderate,Millennials
28928,6.4,3.5,7.4,1.5,5.4,3.16,Moderate,Millennials
28929,5.4,2.3,8.0,0.8,3.1,2.72,Moderate,Millennials
28930,6.5,2.7,8.5,2.6,6.9,2.87,Moderate,Millennials
28931,5.9,2.8,8.8,3.1,6.1,2.77,High,Millennials
28932,7.2,2.1,8.6,3.0,4.6,3.15,High,Millennials
28933,8.1,1.1,6.9,1.8,5.8,2.96,Moderate,Millennials
28934,6.7,1.1,6.4,1.3,5.5,3.05,High,Millennials
28935,4.6,1.7,5.4,2.8,4.0,2.79,Moderate,Millennials
28936,4.5,2.7,7.3,3.0,4.0,2.97,Low,Millennials
28937,4.3,2.0,9.2,3.0,3.5,3.5,Moderate,Millennials
28938,6.1,1.5,8.4,2.3,6.5,3.04,Low,Millennials
28939,5.6,3.3,6.9,2.4,3.5,2.81,High,Millennials
28940,6.1,3.1,8.2,1.8,4.6,2.4,Low,Millennials
28941,3.7,0.4,8.7,2.2,5.6,3.06,High,Millennials
28942,5.5,1.9,7.8,0.0,7.8,3.29,Moderate,Millennials
28943,5.4,2.0,6.5,2.9,3.3,2.86,High,Millennials
28944,5.0,2.8,7.3,0.8,5.5,2.55,Moderate,Millennials
28945,4.0,0.0,7.8,3.0,4.5,3.2,Moderate,Millennials
28946,2.9,4.2,6.8,1.7,6.1,3.47,Moderate,Millennials
28947,6.3,1.5,7.5,0.9,5.8,2.81,Low,Millennials
28948,6.7,0.5,8.4,3.8,4.9,2.8,Moderate,Millennials
28949,5.3,1.5,9.3,3.8,4.9,3.12,Low,Millennials
28950,4.0,2.3,7.8,2.7,4.5,2.54,Moderate,Millennials
28951,6.1,0.4,7.8,1.1,4.2,2.74,Moderate,Millennials
28952,6.1,1.0,8.0,2.2,5.1,3.4,Moderate,Millennials
28953,5.4,1.1,7.4,0.3,2.8,3.44,Moderate,Millennials
28954,7.2,4.5,7.1,2.1,3.9,3.13,Low,Millennials
28955,6.6,0.8,9.4,2.5,3.6,3.26,Moderate,Millennials
28956,6.1,2.4,7.5,1.9,2.4,2.91,Moderate,Millennials
28957,7.7,4.0,8.4,2.2,3.1,3.34,Moderate,Millennials
28958,9.6,2.0,7.9,2.6,4.8,3.03,Moderate,Millennials
28959,6.5,2.1,6.3,0.5,4.2,2.64,Moderate,Millennials
28960,6.1,3.0,7.9,3.0,4.5,2.72,High,Millennials
28961,3.9,4.0,9.0,1.2,6.1,3.25,Moderate,Millennials
28962,7.7,0.3,8.0,2.1,4.3,3.09,Low,Millennials
28963,6.4,3.3,7.5,2.5,4.9,3.15,Moderate,Millennials
28964,7.6,1.4,8.0,2.0,2.8,3.3,Moderate,Millennials
28965,5.7,3.3,7.6,3.0,7.2,3.5,Moderate,Millennials
28966,8.4,2.3,6.2,1.5,4.6,2.9,Moderate,Millennials
28967,6.8,4.0,8.1,2.9,3.9,2.51,Low,Millennials
28968,6.5,1.8,8.3,1.9,6.4,2.85,Low,Millennials
28969,5.7,3.9,8.6,1.4,3.5,3.12,Moderate,Millennials
28970,6.1,2.3,8.8,3.2,5.6,2.87,Moderate,Millennials
28971,6.7,0.7,7.8,2.8,6.4,2.86,Moderate,Millennials
28972,6.0,2.0,7.8,2.1,2.5,3.27,High,Millennials
28973,4.9,3.1,6.5,2.2,2.9,2.8,High,Millennials
28974,7.7,2.9,8.9,0.7,4.8,3.3,Moderate,Millennials
28975,6.2,2.6,7.8,1.2,3.2,3.03,Moderate,Millennials
28976,4.7,0.2,6.6,1.7,4.0,3.21,Low,Millennials
28977,6.1,2.4,8.8,1.5,4.4,2.95,High,Millennials
28978,6.3,3.6,6.9,0.9,4.5,2.76,High,Millennials
28979,5.9,3.2,7.6,2.4,2.0,3.4,High,Millennials
28980,5.2,3.4,7.0,1.8,5.5,2.89,Low,Millennials
28981,5.7,1.5,7.8,2.9,3.8,2.96,High,Millennials
28982,7.3,1.0,7.8,1.9,2.6,2.82,Low,Millennials
28983,5.6,2.2,7.1,2.3,2.8,3.66,Low,Millennials
28984,4.2,2.6,8.5,3.6,5.6,3.22,Moderate,Millennials
28985,5.3,0.5,9.9,2.2,4.3,2.91,Moderate,Millennials
28986,6.1,0.6,8.3,2.4,3.4,2.74,Moderate,Millennials
28987,4.2,1.2,6.9,0.0,1.4,2.99,Moderate,Millennials
28988,6.9,1.5,7.2,1.4,4.1,3.1,Moderate,Millennials
28989,5.0,5.0,7.4,2.1,4.2,2.43,Low,Millennials
28990,5.3,0.7,6.2,1.2,6.9,2.77,Moderate,Millennials
28991,7.3,1.2,7.5,1.9,3.1,2.87,Low,Millennials
28992,6.8,3.5,8.5,2.9,2.4,3.09,Low,Millennials
28993,3.6,2.7,7.1,2.1,3.5,2.9,High,Millennials
28994,5.1,1.6,9.3,1.9,4.5,3.28,Moderate,Millennials
28995,5.9,4.7,8.3,1.3,6.7,3.34,Moderate,Millennials
28996,6.2,3.3,6.9,1.7,6.4,2.97,Moderate,Millennials
28997,7.8,3.2,7.5,1.8,4.0,3.0,Moderate,Millennials
28998,7.7,2.4,7.0,3.1,6.8,3.21,Moderate,Millennials
28999,5.1,1.1,7.7,1.8,5.0,3.15,Moderate,Millennials
29000,8.1,2.4,6.6,4.0,3.5,2.81,Moderate,Millennials
29001,7.6,3.6,9.3,2.6,3.1,2.57,Moderate,Millennials
29002,6.4,1.7,7.1,1.7,4.6,3.03,Low,Millennials
29003,5.0,2.9,7.9,2.1,2.5,2.87,Low,Millennials
29004,6.4,4.3,7.9,2.8,2.0,3.35,Low,Millennials
29005,6.8,3.2,8.3,2.1,4.6,2.84,Low,Millennials
29006,6.5,1.0,8.5,2.8,3.3,2.79,Low,Millennials
29007,4.8,0.5,8.8,1.0,5.3,2.8,Moderate,Millennials
29008,8.0,2.8,8.7,3.0,4.8,3.54,Moderate,Millennials
29009,3.0,1.2,5.9,1.8,3.5,2.69,Moderate,Millennials
29010,5.8,3.5,8.5,1.1,7.2,3.16,Moderate,Millennials
29011,5.5,0.2,8.1,1.4,6.1,3.23,Low,Millennials
29012,5.2,1.8,8.4,2.1,4.0,2.85,Low,Millennials
29013,4.2,2.2,9.7,1.4,4.9,3.1,Moderate,Millennials
29014,4.8,3.0,9.8,2.7,4.0,2.44,Low,Millennials
29015,7.6,1.7,8.0,3.2,2.4,3.11,Moderate,Millennials
29016,5.9,0.3,7.0,0.2,3.9,2.6,Moderate,Millennials
29017,6.0,1.4,7.7,1.7,2.4,2.92,Low,Millennials
29018,5.4,2.0,6.6,3.8,6.4,2.47,Low,Millennials
29019,5.8,1.0,8.5,0.4,4.7,3.53,Low,Millennials
29020,5.3,4.0,6.1,2.0,5.5,3.05,Moderate,Millennials
29021,7.6,1.5,8.7,0.6,3.2,3.06,Moderate,Millennials
29022,4.2,0.4,8.0,2.4,5.8,2.83,Low,Millennials
29023,7.6,2.1,6.9,3.0,5.7,3.0,Moderate,Millennials
29024,5.2,2.6,6.9,2.7,5.1,3.03,Low,Millennials
29025,4.5,0.2,6.6,2.1,4.0,2.67,Moderate,Millennials
29026,6.5,0.5,7.6,0.9,3.6,3.04,Moderate,Millennials
29027,5.1,2.7,9.4,1.2,3.9,3.19,Moderate,Millennials
29028,5.5,3.2,7.7,1.7,2.8,3.65,Moderate,Millennials
29029,8.0,4.7,8.1,2.0,2.6,3.38,Low,Millennials
29030,4.8,2.8,7.2,3.2,1.8,3.01,High,Millennials
29031,7.9,2.0,8.8,1.6,1.9,2.95,Low,Millennials
29032,2.2,0.6,7.8,2.1,4.6,2.56,Moderate,Millennials
29033,5.5,1.6,8.5,2.0,1.9,2.56,Low,Millennials
29034,4.2,2.0,8.4,2.1,2.1,2.61,Moderate,Millennials
29035,6.3,4.1,7.7,1.3,3.6,3.13,Moderate,Millennials
29036,8.3,1.8,7.1,1.7,5.8,2.76,Moderate,Millennials
29037,5.9,2.1,6.7,3.2,3.2,2.54,Low,Millennials
29038,6.4,2.7,9.1,2.0,8.0,2.71,Low,Millennials
29039,6.4,4.2,7.9,1.9,2.9,2.65,Moderate,Millennials
29040,6.0,3.6,7.1,3.2,3.5,2.7,Low,Millennials
29041,5.1,3.2,5.4,2.9,5.3,2.57,High,Millennials
29042,6.7,2.7,7.9,2.7,4.3,3.39,Low,Millennials
29043,4.7,0.5,7.4,2.0,3.3,2.96,Low,Millennials
29044,6.5,1.5,7.4,2.6,5.0,2.97,Low,Millennials
29045,5.8,1.3,7.7,2.2,4.4,3.44,Moderate,Millennials
29046,6.8,2.9,8.4,3.3,4.5,2.77,High,Millennials
29047,6.4,2.9,7.3,1.0,2.3,3.19,High,Millennials
29048,6.8,1.8,8.0,2.8,5.3,2.74,Moderate,Millennials
29049,7.1,2.2,8.0,3.4,5.4,2.58,Low,Millennials
29050,6.3,1.7,7.8,0.7,4.6,3.25,Low,Millennials
29051,5.2,2.9,9.6,3.5,3.0,2.98,Moderate,Millennials
29052,4.9,2.2,7.1,1.1,2.2,2.33,Moderate,Millennials
29053,4.3,3.5,8.4,0.1,5.7,2.95,High,Millennials
29054,5.4,2.3,7.4,3.4,3.3,2.74,Moderate,Millennials
29055,6.6,0.8,9.0,2.4,6.1,3.03,Moderate,Millennials
29056,8.8,1.3,8.5,1.8,6.6,3.14,Moderate,Millennials
29057,6.4,0.7,8.3,1.6,7.7,2.68,High,Millennials
29058,6.8,0.6,7.8,1.3,6.8,3.46,Low,Millennials
29059,7.1,1.4,5.9,2.7,4.9,3.05,Low,Millennials
29060,6.5,2.6,6.6,3.4,4.9,3.37,Moderate,Millennials
29061,5.4,2.4,8.3,3.3,3.7,3.47,Low,Millennials
29062,7.4,4.2,7.4,3.2,4.9,2.85,Low,Millennials
29063,5.2,2.3,8.1,3.8,3.5,3.36,Low,Millennials
29064,3.1,2.6,9.2,1.1,5.0,3.25,Low,Millennials
29065,7.2,2.5,7.6,2.0,5.5,2.54,Moderate,Millennials
29066,5.4,1.6,9.6,1.7,6.2,2.93,Moderate,Millennials
29067,7.6,2.0,7.7,3.0,6.4,3.21,Low,Millennials
29068,7.2,3.4,8.3,2.7,4.1,2.83,Low,Millennials
29069,7.2,1.9,8.2,1.0,3.7,2.52,Moderate,Millennials
29070,5.2,2.0,7.1,2.1,3.6,3.18,Moderate,Millennials
29071,7.3,4.5,7.1,1.3,3.7,2.74,Low,Millennials
29072,4.8,0.8,7.0,1.6,3.3,2.69,Moderate,Millennials
29073,5.3,1.0,7.9,2.2,4.3,2.63,Low,Millennials
29074,4.1,1.7,8.5,1.8,3.2,3.22,Moderate,Millennials
29075,2.8,2.7,8.6,2.5,3.5,3.03,Low,Millennials
29076,3.7,3.1,8.7,1.9,5.0,3.05,High,Millennials
29077,6.0,3.6,8.5,2.2,5.0,2.77,Moderate,Millennials
29078,3.3,1.1,7.4,2.6,6.1,2.65,Low,Millennials
29079,8.5,0.4,7.4,1.8,3.1,2.95,Low,Millennials
29080,7.7,4.5,7.6,1.7,6.7,2.78,Low,Millennials
29081,6.6,3.4,7.0,2.7,4.6,3.18,Low,Millennials
29082,6.9,4.2,8.4,2.6,4.9,3.1,Moderate,Millennials
29083,5.1,1.3,7.6,3.2,4.8,2.78,Moderate,Millennials
29084,5.7,1.8,8.8,3.5,5.1,2.82,Low,Millennials
29085,7.6,0.7,8.0,3.3,5.0,3.04,Low,Millennials
29086,7.1,3.3,7.9,3.9,4.9,3.37,Moderate,Millennials
29087,6.5,2.0,8.9,3.6,3.3,3.29,Moderate,Millennials
29088,6.1,0.7,8.7,1.6,3.1,3.06,Moderate,Millennials
29089,3.1,3.8,7.2,1.1,4.5,3.5,Moderate,Millennials
29090,3.3,3.7,7.0,3.4,7.4,3.25,Moderate,Millennials
29091,4.9,0.0,8.4,2.3,5.7,3.11,Moderate,Millennials
29092,4.6,3.7,7.2,1.8,4.7,3.11,Moderate,Millennials
29093,6.1,1.8,8.3,2.2,5.5,2.83,Low,Millennials
29094,4.6,2.6,7.7,3.2,5.7,3.3,High,Millennials
29095,8.7,2.0,7.1,4.9,6.2,3.34,Low,Millennials
29096,6.7,2.4,7.5,2.4,4.5,2.83,Low,Millennials
29097,6.5,3.1,7.5,2.2,2.2,2.61,Low,Millennials
29098,6.9,3.1,9.2,2.7,5.6,3.06,Moderate,Millennials
29099,5.6,0.7,8.0,2.9,5.9,3.27,Moderate,Millennials
29100,4.7,0.7,7.8,1.9,3.2,2.96,Low,Millennials
29101,4.7,3.2,8.1,3.4,3.6,3.17,Moderate,Millennials
29102,4.1,1.2,8.5,1.8,3.9,3.35,Low,Millennials
29103,5.2,2.3,7.9,2.5,4.8,2.61,Moderate,Millennials
29104,5.9,2.7,7.6,2.8,4.7,3.23,High,Millennials
29105,4.3,1.0,6.8,2.5,6.0,2.81,Moderate,Millennials
29106,7.7,3.2,8.5,3.8,5.5,2.98,Moderate,Millennials
29107,6.0,1.1,8.2,2.6,2.7,3.41,Moderate,Millennials
29108,6.7,4.7,7.8,5.0,4.1,3.0,Moderate,Millennials
29109,8.2,2.7,6.7,2.5,3.2,2.98,Moderate,Millennials
29110,7.0,1.3,7.3,1.2,5.3,2.64,Low,Millennials
29111,3.4,1.5,7.5,3.2,3.2,2.92,Moderate,Millennials
29112,6.0,2.8,6.6,1.0,5.3,2.6,Moderate,Millennials
29113,4.4,3.4,6.7,2.2,4.9,2.65,Moderate,Millennials
29114,5.2,2.4,6.5,1.6,5.8,3.37,Low,Millennials
29115,5.0,1.8,8.9,1.4,3.5,2.86,Low,Millennials
29116,5.7,2.3,6.1,3.0,2.0,3.37,Low,Millennials
29117,7.5,1.7,7.9,3.7,5.2,3.03,Moderate,Millennials
29118,6.1,1.5,8.4,0.2,1.3,3.23,Moderate,Millennials
29119,7.7,1.7,9.0,1.3,5.2,3.69,Moderate,Millennials
29120,6.6,0.8,9.1,3.0,3.5,2.67,Low,Millennials
29121,3.7,2.7,8.3,3.1,3.2,3.2,Moderate,Millennials
29122,6.2,2.2,7.2,3.5,1.6,2.69,Low,Millennials
29123,6.9,0.0,10.0,2.5,4.3,2.76,Moderate,Millennials
29124,3.1,2.8,8.6,1.5,3.9,3.03,Moderate,Millennials
29125,7.5,0.8,8.3,2.4,5.6,2.93,Low,Millennials
29126,6.1,2.2,8.1,3.1,2.4,2.78,Moderate,Millennials
29127,6.1,1.7,8.9,0.7,3.7,3.33,Low,Millennials
29128,5.3,0.6,7.6,1.4,4.5,3.07,High,Millennials
29129,5.3,1.4,8.1,2.8,3.3,2.95,Low,Millennials
29130,6.9,0.1,6.9,0.0,3.3,2.34,Moderate,Millennials
29131,6.4,2.1,7.6,1.4,1.4,3.15,Low,Millennials
29132,6.4,2.1,8.3,2.1,5.3,2.56,Moderate,Millennials
29133,6.0,2.4,7.5,3.2,6.9,3.24,High,Millennials
29134,6.1,3.1,7.0,1.4,3.5,2.34,Moderate,Millennials
29135,4.0,0.7,7.4,2.0,5.4,3.21,Moderate,Millennials
29136,7.1,3.1,7.1,3.3,5.0,3.09,Moderate,Millennials
29137,6.1,3.0,8.9,0.9,4.3,3.28,Moderate,Millennials
29138,6.0,2.2,8.2,2.3,5.7,3.39,Moderate,Millennials
29139,5.3,3.3,8.5,2.5,4.9,3.22,Low,Millennials
29140,5.3,2.6,7.1,2.8,0.7,2.97,Low,Millennials
29141,3.2,0.9,8.0,1.4,5.9,2.71,Moderate,Millennials
29142,5.6,2.3,7.0,0.4,3.4,3.52,Low,Millennials
29143,5.5,1.6,7.8,3.3,4.1,2.83,Low,Millennials
29144,4.2,3.5,8.1,1.3,3.8,2.88,Moderate,Millennials
29145,4.2,2.3,7.4,1.5,2.5,3.28,Low,Millennials
29146,5.5,2.1,9.0,0.9,4.9,2.92,Moderate,Millennials
29147,6.6,4.4,7.9,1.9,3.3,2.73,Moderate,Millennials
29148,6.4,1.1,7.2,3.7,6.1,2.4,High,Millennials
29149,6.9,2.8,7.6,3.0,4.4,2.95,Moderate,Millennials
29150,5.6,3.2,7.0,1.9,4.9,3.81,Moderate,Millennials
29151,6.5,2.3,7.4,3.3,3.4,3.0,Low,Millennials
29152,4.9,1.7,8.3,3.5,3.4,3.17,Low,Millennials
29153,7.2,1.1,10.0,4.5,6.5,3.02,Low,Millennials
29154,6.2,2.9,9.0,0.8,2.4,2.61,Low,Millennials
29155,4.9,3.6,8.6,2.6,5.0,2.84,Moderate,Millennials
